,word,categ,prime,corrAns,correct,rt,file,word_prime_merge
3076,OVEJA,3,lana,right,1,1.26678239996545,000113_guarani3_2023-11-15_18h01.19.231.xlsx,OVEJA_lana
3077,PARQUE,3,plaza,right,1,1.35037330002524,000113_guarani3_2023-11-15_18h01.19.231.xlsx,PARQUE_plaza
3078,EIRATÃ,2,dulce,right,1,1.38371630012989,000113_guarani3_2023-11-15_18h01.19.231.xlsx,EIRATÃ_dulce
3079,ÁGUILA,3,halcón,right,1,1.300389500102028,000113_guarani3_2023-11-15_18h01.19.231.xlsx,ÁGUILA_halcón
3080,REMERA,3,camiseta,right,1,1.266787700122222,000113_guarani3_2023-11-15_18h01.19.231.xlsx,REMERA_camiseta
3081,HA'E,1,ella,right,1,1.23372680018656,000113_guarani3_2023-11-15_18h01.19.231.xlsx,HA'E_ella
3082,TAPITI,2,saltarín,right,0,1.333727000048384,000113_guarani3_2023-11-15_18h01.19.231.xlsx,TAPITI_saltarín
3083,KA'I,2,chimpancé,right,0,1.23376109986566,000113_guarani3_2023-11-15_18h01.19.231.xlsx,KA'I_chimpancé
3084,MBARAKAJA,2,felino,right,0,1.23372790007852,000113_guarani3_2023-11-15_18h01.19.231.xlsx,MBARAKAJA_felino
3085,ANGUJA,2,rata,right,0,1.317062500165775,000113_guarani3_2023-11-15_18h01.19.231.xlsx,ANGUJA_rata
3086,NDE,1,tú,right,1,1.30039760004729,000113_guarani3_2023-11-15_18h01.19.231.xlsx,NDE_tú
3087,AJOGUA,2,vender,right,1,1.400384600041434,000113_guarani3_2023-11-15_18h01.19.231.xlsx,AJOGUA_vender
3088,AMBOJY,2,comida,right,0,1.250379600096494,000113_guarani3_2023-11-15_18h01.19.231.xlsx,AMBOJY_comida
3089,CHE,1,mi,right,1,1.233728300081566,000113_guarani3_2023-11-15_18h01.19.231.xlsx,CHE_mi
3090,HIJO,3,bebé,right,1,1.23373829992488,000113_guarani3_2023-11-15_18h01.19.231.xlsx,HIJO_bebé
3091,MYMBA,2,mascota,right,0,1.300407799892128,000113_guarani3_2023-11-15_18h01.19.231.xlsx,MYMBA_mascota
3092,CAMELLO,3,joroba,right,0,1.500369100132957,000113_guarani3_2023-11-15_18h01.19.231.xlsx,CAMELLO_joroba
3093,VAKAME,2,vaca,right,1,1.283721500076354,000113_guarani3_2023-11-15_18h01.19.231.xlsx,VAKAME_vaca
3094,RÍO,3,pez,right,1,1.167043299879879,000113_guarani3_2023-11-15_18h01.19.231.xlsx,RÍO_pez
3095,MERÕ,2,sandía,right,1,1.250414700014517,000113_guarani3_2023-11-15_18h01.19.231.xlsx,MERÕ_sandía
3096,Y,1,río,right,1,1.316985299810767,000113_guarani3_2023-11-15_18h01.19.231.xlsx,Y_río
3097,YVYPÓRA,1,hombre,right,1,1.850100299809128,000114_guarani3_2023-11-16_09h22.46.645.xlsx,YVYPÓRA_hombre
3098,OÑE'Ẽ,1,decir,right,1,1.700446000089869,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OÑE'Ẽ_decir
3099,AGUYJE,1,gratitud,right,0,1.700368199963123,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AGUYJE_gratitud
3100,TÍO,3,familia,right,1,1.400383899919689,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TÍO_familia
3101,ARANDUKA,1,biblioteca,right,1,1.267044499982148,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ARANDUKA_biblioteca
3102,COCODRILO,3,pantano,right,1,1.317030500154942,000114_guarani3_2023-11-16_09h22.46.645.xlsx,COCODRILO_pantano
3103,OGUATA,2,corre,right,1,1.850402900017798,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OGUATA_corre
3104,KURE,2,chancho,right,1,1.433716199826449,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KURE_chancho
3105,VIDA,3,biología,right,1,1.317068299977109,000114_guarani3_2023-11-16_09h22.46.645.xlsx,VIDA_biología
3106,CACHORRO,3,mascota,right,1,1.217019000090659,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CACHORRO_mascota
3107,KUIMBA'E,1,señor,right,1,1.216993600130081,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KUIMBA'E_señor
3108,KARUMBE,2,lento,right,1,1.383687699912116,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KARUMBE_lento
3109,KUATIAÑE'Ẽ,1,correo,right,0,1.617071500048041,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KUATIAÑE'Ẽ_correo
3110,MITÃKUÑA'I,1,mujer,right,1,1.450457299826667,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MITÃKUÑA'I_mujer
3111,OÑANI,2,caminar,right,1,1.633751400047913,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OÑANI_caminar
3112,KO'Ẽ,1,mañana,right,1,1.583710900042206,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KO'Ẽ_mañana
3113,CABEZA,3,cráneo,right,1,1.317102300003171,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CABEZA_cráneo
3114,RUPI'A,2,gallina,right,1,1.250396100105718,000114_guarani3_2023-11-16_09h22.46.645.xlsx,RUPI'A_gallina
3115,KARAI,1,hombre,right,1,1.350410700077191,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KARAI_hombre
3116,ÑATI'Ũ,2,picadura,right,1,1.26707089995034,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ÑATI'Ũ_picadura
3117,YPE,2,ave,right,1,1.483706399798393,000114_guarani3_2023-11-16_09h22.46.645.xlsx,YPE_ave
3118,CIRUELA,3,durazno,right,1,1.317033799830824,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CIRUELA_durazno
3119,KAVAJU,2,campo,right,1,1.600117999827489,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KAVAJU_campo
3120,AVATI,2,pochoclo,right,1,1.483746199868619,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AVATI_pochoclo
3121,TAHÝI,2,hormiguero,right,1,1.267027699854225,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TAHÝI_hormiguero
3122,IPORÃ,1,bello,right,0,1.950360700022429,000114_guarani3_2023-11-16_09h22.46.645.xlsx,IPORÃ_bello
3123,SERPIENTE,3,víbora,right,1,1.333711600163952,000114_guarani3_2023-11-16_09h22.46.645.xlsx,SERPIENTE_víbora
3124,SALUD,3,vida,right,1,1.400394299998879,000114_guarani3_2023-11-16_09h22.46.645.xlsx,SALUD_vida
3125,JAGUA,2,animal,right,1,1.350399899994954,000114_guarani3_2023-11-16_09h22.46.645.xlsx,JAGUA_animal
3126,MBOREROTOCHU,2,trompa,right,1,1.317083599977195,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MBOREROTOCHU_trompa
3127,ASAJE,1,núcleo,left,1,1.533718999940902,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ASAJE_núcleo
3128,KA'ARU,1,mujer,left,0,1.433729500044137,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KA'ARU_mujer
3129,TEMBIPORU,2,serpiente,left,1,1.317021599970758,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TEMBIPORU_serpiente
3130,AMO,1,zanahoria,left,1,1.233731399988756,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AMO_zanahoria
3131,MBERU,2,papa,left,1,1.933703700080514,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MBERU_papa
3132,MITÃ,1,atún,left,1,1.26702419994399,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MITÃ_atún
3133,HE'Ẽ,2,pájaro,left,1,1.583682300057262,000114_guarani3_2023-11-16_09h22.46.645.xlsx,HE'Ẽ_pájaro
3134,TIGRE,3,alga,left,0,1.433749499963596,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TIGRE_alga
3135,YVA,1,bombilla,left,1,1.567052099853754,000114_guarani3_2023-11-16_09h22.46.645.xlsx,YVA_bombilla
3136,AVENA,3,tortuga,left,1,1.566961999982595,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AVENA_tortuga
3137,GUYRA,2,taza,left,1,1.250299300067127,000114_guarani3_2023-11-16_09h22.46.645.xlsx,GUYRA_taza
3138,KUÑATAI,1,cal,left,1,1.317090500146151,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KUÑATAI_cal
3139,JUKY,2,casa,left,1,1.566984500037506,000114_guarani3_2023-11-16_09h22.46.645.xlsx,JUKY_casa
3140,IVAI,1,estrella,left,1,1.350137799978256,000114_guarani3_2023-11-16_09h22.46.645.xlsx,IVAI_estrella
3141,HUMANO,3,cartón,left,1,1.783706699963659,000114_guarani3_2023-11-16_09h22.46.645.xlsx,HUMANO_cartón
3142,TRIGO,3,oreja,left,1,1.467080400092527,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TRIGO_oreja
3143,CARA,3,lapicera,left,1,1.600366899976507,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CARA_lapicera
3144,MANO,3,zócalo,left,1,1.433677500113845,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MANO_zócalo
3145,FAMILIA,3,rúcula,left,1,1.600118499947712,000114_guarani3_2023-11-16_09h22.46.645.xlsx,FAMILIA_rúcula
3146,HO'U,1,correr,left,1,1.616816900204867,000114_guarani3_2023-11-16_09h22.46.645.xlsx,HO'U_correr
3147,AMIGO,3,uva,left,1,1.450410099932924,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AMIGO_uva
3148,KAMBY,1,leer,left,1,1.317136399913579,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KAMBY_leer
3149,ÑANDU,2,papa,left,1,1.867032800102606,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ÑANDU_papa
3150,PYHAREVE,1,menta,left,1,1.38371460000053,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PYHAREVE_menta
3151,PULPO,3,edificio,left,1,1.316958200186491,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PULPO_edificio
3152,KARIA'Y,1,pan,left,1,1.450369500089437,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KARIA'Y_pan
3153,ÓGA,1,salmón,left,1,1.467394399922341,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ÓGA_salmón
3154,BRAZO,3,arroz,left,1,1.400369899813086,000114_guarani3_2023-11-16_09h22.46.645.xlsx,BRAZO_arroz
3155,PETEĨ,1,escuela,left,1,1.83369669993408,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PETEĨ_escuela
3156,PEẼ,1,pera,left,1,1.617043900070712,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PEẼ_pera
3157,PIE,3,pata,right,1,1.233701700111851,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PIE_pata
3158,PERA,3,durazno,right,1,1.233488700119779,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PERA_durazno
3159,OVEVE,2,pájaro,right,1,0.9337067999877036,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OVEVE_pájaro
3160,OHAI,1,leer,right,1,2.150419699959457,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OHAI_leer
3161,YVY'A,2,batata,right,1,1.517036700155586,000114_guarani3_2023-11-16_09h22.46.645.xlsx,YVY'A_batata
3162,PIRA,2,salmón,right,1,1.20037669991143,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PIRA_salmón
3163,PYHARE,1,día,right,1,1.250381600111723,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PYHARE_día
3164,MADRE,3,abuela,right,1,0.8003810001537204,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MADRE_abuela
3165,TEMBI'U,2,arroz,right,0,0.7337257000617683,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TEMBI'U_arroz
3166,AVATI'I,2,comida,right,1,1.217033699853346,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AVATI'I_comida
3167,CHEAÑYRÕ,1,perdón,right,0,2.700279199983925,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CHEAÑYRÕ_perdón
3168,CUERPO,3,vida,right,0,1.467055399902165,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CUERPO_vida
3169,POLLO,3,gallina,right,1,0.5670608000364155,000114_guarani3_2023-11-16_09h22.46.645.xlsx,POLLO_gallina
3170,SEVÓI,2,ajo,right,1,1.167093300027773,000114_guarani3_2023-11-16_09h22.46.645.xlsx,SEVÓI_ajo
3171,PAKOVA,2,plátano,right,1,0.8003865999635309,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PAKOVA_plátano
3172,MITÃ'I,1,nene,right,1,1.050415500067174,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MITÃ'I_nene
3173,KUATIAHAIPYRE,1,noticia,right,1,1.333729400066659,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KUATIAHAIPYRE_noticia
3174,RELOJ,3,tiempo,right,1,1.283738899976015,000114_guarani3_2023-11-16_09h22.46.645.xlsx,RELOJ_tiempo
3175,OÑARÕ,2,rugir,right,1,1.333459299989045,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OÑARÕ_rugir
3176,CEBRA,3,rayas,right,1,1.083703299984336,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CEBRA_rayas
3177,KUÑAKARAI,1,mujer,right,1,0.617025800049305,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KUÑAKARAI_mujer
3178,OMOÑE'Ẽ,1,libro,right,0,0.8670412998180836,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OMOÑE'Ẽ_libro
3179,ENERGÍA,3,potencia,right,1,1.067034300183877,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ENERGÍA_potencia
3180,CAMPO,3,estancia,right,1,1.017059999983758,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CAMPO_estancia
3181,DAMA,3,mujer,right,1,1.200398999964818,000114_guarani3_2023-11-16_09h22.46.645.xlsx,DAMA_mujer
3182,PE,1,este,right,1,1.75040420005098,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PE_este
3183,MBUJAPE,1,tostada,right,1,1.000482500065118,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MBUJAPE_tostada
3184,KUÑA,1,chica,right,1,0.9001323999837041,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KUÑA_chica
3185,PARRILLA,3,asado,right,1,1.10039889998734,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PARRILLA_asado
3186,ATÚN,3,pez,right,1,0.7170283999294043,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ATÚN_pez
3187,PÝRA,2,televisor,left,1,1.16696080006659,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PÝRA_televisor
3188,SO'O,2,sonido,left,1,1.000423700083047,000114_guarani3_2023-11-16_09h22.46.645.xlsx,SO'O_sonido
3189,KAGUY,1,tortuga,left,1,1.083704200107604,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KAGUY_tortuga
3190,RYGUASU,2,mar,left,1,0.9336279998533428,000114_guarani3_2023-11-16_09h22.46.645.xlsx,RYGUASU_mar
3191,LAGO,3,panadería,left,1,0.7504131000023335,000114_guarani3_2023-11-16_09h22.46.645.xlsx,LAGO_panadería
3192,JUKYSY,2,sonido,left,1,0.9003677000291646,000114_guarani3_2023-11-16_09h22.46.645.xlsx,JUKYSY_sonido
3193,SELVA,3,espalda,left,1,1.583734499989077,000114_guarani3_2023-11-16_09h22.46.645.xlsx,SELVA_espalda
3194,MANZANA,3,sandalia,left,1,1.133451699977741,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MANZANA_sandalia
3195,AREKO,2,cocinar,left,1,1.667113800067455,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AREKO_cocinar
3196,OVEJA,3,labial,left,1,1.283723199972883,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OVEJA_labial
3197,PARQUE,3,anillo,left,1,1.083733200095594,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PARQUE_anillo
3198,EIRATÃ,2,casa,left,1,1.250384300015867,000114_guarani3_2023-11-16_09h22.46.645.xlsx,EIRATÃ_casa
3199,ÁGUILA,3,yerba,left,1,0.8836803999729455,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ÁGUILA_yerba
3200,REMERA,3,clavo,left,1,1.116784900194034,000114_guarani3_2023-11-16_09h22.46.645.xlsx,REMERA_clavo
3201,HA'E,1,caballo,left,1,0.7170818999875337,000114_guarani3_2023-11-16_09h22.46.645.xlsx,HA'E_caballo
3202,TAPITI,2,tapa,left,1,1.300389799987897,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TAPITI_tapa
3203,KA'I,2,carta,left,1,1.100430400110781,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KA'I_carta
3204,MBARAKAJA,2,banana,left,1,1.350490899989381,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MBARAKAJA_banana
3205,ANGUJA,2,firma,left,1,2.250380600104108,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ANGUJA_firma
3206,NDE,1,cuchara,left,1,1.100385899888352,000114_guarani3_2023-11-16_09h22.46.645.xlsx,NDE_cuchara
3207,AJOGUA,2,mano,left,1,1.117054799804464,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AJOGUA_mano
3208,AMBOJY,2,cielo,left,1,1.250337700126693,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AMBOJY_cielo
3209,CHE,1,hoja,left,1,1.250126299913973,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CHE_hoja
3210,HIJO,3,rayo,left,1,1.667034500045702,000114_guarani3_2023-11-16_09h22.46.645.xlsx,HIJO_rayo
3211,MYMBA,2,tablero,left,1,1.250172500032932,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MYMBA_tablero
3212,CAMELLO,3,kiwi,left,1,0.8670916999690235,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CAMELLO_kiwi
3213,VAKAME,2,nave,left,1,1.41705960012041,000114_guarani3_2023-11-16_09h22.46.645.xlsx,VAKAME_nave
3214,RÍO,3,barba,left,1,0.7336855998728424,000114_guarani3_2023-11-16_09h22.46.645.xlsx,RÍO_barba
3215,MERÕ,2,ala,left,0,0.9503697999753058,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MERÕ_ala
3216,Y,1,noche,left,1,1.250355200143531,000114_guarani3_2023-11-16_09h22.46.645.xlsx,Y_noche
3217,YVYPÓRA,1,conejo,left,0,2.133761500008404,000114_guarani3_2023-11-16_09h22.46.645.xlsx,YVYPÓRA_conejo
3218,OÑE'Ẽ,1,hormiga,left,1,1.75034820009023,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OÑE'Ẽ_hormiga
3219,AGUYJE,1,azúcar,left,1,1.166805800050497,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AGUYJE_azúcar
3220,TÍO,3,ricota,left,1,1.300396400038153,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TÍO_ricota
3221,ARANDUKA,1,balcón,left,1,1.033708099974319,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ARANDUKA_balcón
3222,COCODRILO,3,codo,left,1,1.383735900046304,000114_guarani3_2023-11-16_09h22.46.645.xlsx,COCODRILO_codo
3223,OGUATA,2,avena,left,1,1.467092999955639,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OGUATA_avena
3224,KURE,2,edificio,left,1,1.333744700066745,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KURE_edificio
3225,VIDA,3,trapo,left,1,0.8670793001074344,000114_guarani3_2023-11-16_09h22.46.645.xlsx,VIDA_trapo
3226,CACHORRO,3,cebolla,left,1,1.267064400017262,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CACHORRO_cebolla
3227,KUIMBA'E,1,noche,left,1,1.183743700152263,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KUIMBA'E_noche
3228,KARUMBE,2,arroz,left,1,1.800372400088236,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KARUMBE_arroz
3229,KUATIAÑE'Ẽ,1,hierro,left,1,1.183477600105107,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KUATIAÑE'Ẽ_hierro
3230,MITÃKUÑA'I,1,gallo,left,1,0.6837506000883877,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MITÃKUÑA'I_gallo
3231,OÑANI,2,ojo,left,1,1.200430099852383,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OÑANI_ojo
3232,KO'Ẽ,1,vaso,left,1,1.050361200002953,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KO'Ẽ_vaso
3233,CABEZA,3,té,left,1,1.683698500040919,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CABEZA_té
3234,RUPI'A,2,rubí,left,0,0.7336899999063462,000114_guarani3_2023-11-16_09h22.46.645.xlsx,RUPI'A_rubí
3235,KARAI,1,amanecer,left,1,0.9170284001156688,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KARAI_amanecer
3236,ÑATI'Ũ,2,hormigón,left,1,0.8337352001108229,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ÑATI'Ũ_hormigón
3237,YPE,2,termo,left,1,2.050367800053209,000114_guarani3_2023-11-16_09h22.46.645.xlsx,YPE_termo
3238,CIRUELA,3,ladrido,left,1,0.950363100040704,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CIRUELA_ladrido
3239,KAVAJU,2,tarde,left,1,1.550560700008646,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KAVAJU_tarde
3240,AVATI,2,araña,left,1,1.550376799888909,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AVATI_araña
3241,TAHÝI,2,luna,left,1,0.9170248000882566,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TAHÝI_luna
3242,IPORÃ,1,aquel,left,1,1.033712000120431,000114_guarani3_2023-11-16_09h22.46.645.xlsx,IPORÃ_aquel
3243,SERPIENTE,3,horno,left,1,1.117083000019193,000114_guarani3_2023-11-16_09h22.46.645.xlsx,SERPIENTE_horno
3244,SALUD,3,vocal,left,1,1.183706500101835,000114_guarani3_2023-11-16_09h22.46.645.xlsx,SALUD_vocal
3245,JAGUA,2,fruta,left,1,0.6503721000626683,000114_guarani3_2023-11-16_09h22.46.645.xlsx,JAGUA_fruta
3246,MBOREROTOCHU,2,capa,left,1,1.550372800091282,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MBOREROTOCHU_capa
3247,ASAJE,1,descanso,right,1,2.317029200028628,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ASAJE_descanso
3248,KA'ARU,1,día,right,0,2.083760399837047,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KA'ARU_día
3249,TEMBIPORU,2,cuchara,right,1,2.017056199954823,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TEMBIPORU_cuchara
3250,AMO,1,ese,right,1,1.03370500006713,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AMO_ese
3251,MBERU,2,zumbido,right,1,1.300393000012264,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MBERU_zumbido
3252,MITÃ,1,joven,right,1,0.9168278998695314,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MITÃ_joven
3253,HE'Ẽ,2,sabor,right,0,1.133703199913725,000114_guarani3_2023-11-16_09h22.46.645.xlsx,HE'Ẽ_sabor
3254,TIGRE,3,león,right,1,0.7171944999136031,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TIGRE_león
3255,YVA,1,manzana,right,0,0.7670617999974638,000114_guarani3_2023-11-16_09h22.46.645.xlsx,YVA_manzana
3256,AVENA,3,cereal,right,1,0.8503668999765068,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AVENA_cereal
3257,GUYRA,2,ave,right,1,0.6337160000111908,000114_guarani3_2023-11-16_09h22.46.645.xlsx,GUYRA_ave
3258,KUÑATAI,1,señorita,right,1,0.6837283000349998,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KUÑATAI_señorita
3259,JUKY,2,salado,right,1,0.400363199878484,000114_guarani3_2023-11-16_09h22.46.645.xlsx,JUKY_salado
3260,IVAI,1,horrible,right,1,0.4503558001015335,000114_guarani3_2023-11-16_09h22.46.645.xlsx,IVAI_horrible
3261,HUMANO,3,persona,right,1,0.5336810001172125,000114_guarani3_2023-11-16_09h22.46.645.xlsx,HUMANO_persona
3262,TRIGO,3,maíz,right,1,0.5670607001520693,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TRIGO_maíz
3263,CARA,3,rostro,right,1,0.4170765001326799,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CARA_rostro
3264,MANO,3,dedo,right,1,0.6670531998388469,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MANO_dedo
3265,FAMILIA,3,padres,right,1,0.5670932999346405,000114_guarani3_2023-11-16_09h22.46.645.xlsx,FAMILIA_padres
3266,HO'U,1,tomar,right,1,0.6503673999104649,000114_guarani3_2023-11-16_09h22.46.645.xlsx,HO'U_tomar
3267,AMIGO,3,compañía,right,1,0.500492800027132,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AMIGO_compañía
3268,KAMBY,1,vaca,right,1,1.000388399930671,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KAMBY_vaca
3269,ÑANDU,2,bicho,right,1,1.083461200119928,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ÑANDU_bicho
3270,PYHAREVE,1,amanecer,right,1,0.6837152000516653,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PYHAREVE_amanecer
3271,PULPO,3,calamar,right,1,0.5003746999427676,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PULPO_calamar
3272,KARIA'Y,1,joven,right,1,1.050420299870893,000114_guarani3_2023-11-16_09h22.46.645.xlsx,KARIA'Y_joven
3273,ÓGA,1,hogar,right,1,1.967079199850559,000114_guarani3_2023-11-16_09h22.46.645.xlsx,ÓGA_hogar
3274,BRAZO,3,codo,right,1,0.7669655999634415,000114_guarani3_2023-11-16_09h22.46.645.xlsx,BRAZO_codo
3275,PETEĨ,1,uno,right,1,0.767080299789086,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PETEĨ_uno
3276,PEẼ,1,nosotros,right,1,1.350393599830568,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PEẼ_nosotros
3277,PIE,3,vidrio,left,1,0.7002917998470366,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PIE_vidrio
3278,PERA,3,luz,left,1,0.8504002999980003,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PERA_luz
3279,OVEVE,2,pan,left,1,1.233677400043234,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OVEVE_pan
3280,OHAI,1,melón,left,0,1.150308700045571,000114_guarani3_2023-11-16_09h22.46.645.xlsx,OHAI_melón
3281,YVY'A,2,caballo,left,0,1.233708100160584,000114_guarani3_2023-11-16_09h22.46.645.xlsx,YVY'A_caballo
3282,PIRA,2,dama,left,1,0.8503903998062015,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PIRA_dama
3283,PYHARE,1,pelo,left,1,0.8504160998854786,000114_guarani3_2023-11-16_09h22.46.645.xlsx,PYHARE_pelo
3284,MADRE,3,tecla,left,1,1.333714100066572,000114_guarani3_2023-11-16_09h22.46.645.xlsx,MADRE_tecla
3285,TEMBI'U,2,muchacho,left,1,1.116990600014105,000114_guarani3_2023-11-16_09h22.46.645.xlsx,TEMBI'U_muchacho
3286,AVATI'I,2,aguja,left,1,0.93370829988271,000114_guarani3_2023-11-16_09h22.46.645.xlsx,AVATI'I_aguja
3287,CHEAÑYRÕ,1,mañana,left,1,0.7171303001232445,000114_guarani3_2023-11-16_09h22.46.645.xlsx,CHEAÑYRÕ_mañana
